suspicious-document01557.txt-134	source-document03221.txt-19	translation-obfuscation	0.698750	0.675033	0.070205	0.461538	0.000000	0.000000	0.181818	0.000000	0.000000	0.955056	0.674157	0.382022	0.396624	0.748234	0.659091
suspicious-document01557.txt-135	source-document03221.txt-20	translation-obfuscation	0.623077	0.906750	0.160714	0.043478	0.000000	0.000000	0.022222	0.000000	0.000000	0.886364	0.583333	0.295455	0.394904	0.000000	0.000000
suspicious-document01557.txt-136	source-document03221.txt-21	translation-obfuscation	0.786275	0.559412	0.443468	0.304348	0.080000	0.000000	0.102941	0.021505	0.000000	0.993750	0.818750	0.543750	0.336192	-0.084005	0.062017
suspicious-document01557.txt-181	source-document03221.txt-8	translation-obfuscation	0.535714	0.571429	0.723408	0.428571	0.000000	0.000000	0.272727	0.000000	0.000000	0.764706	0.588235	0.470588	0.527778	0.188982	NaN
suspicious-document01557.txt-182	source-document03221.txt-9	translation-obfuscation	0.541667	0.453406	NaN	0.833333	0.250000	0.090909	0.434783	0.096774	0.032258	1.000000	0.967742	0.946237	0.576419	0.265018	0.209165
suspicious-document01557.txt-183	source-document03221.txt-10	translation-obfuscation	0.380952	0.467052	0.814726	0.523810	0.130435	0.086957	0.407407	0.083333	0.055556	0.666667	0.608333	0.575000	0.458537	-0.037375	0.016062
suspicious-document01557.txt-184	source-document03221.txt-11	translation-obfuscation	0.345238	0.265032	0.479745	0.812500	0.368421	0.222222	0.619048	0.218750	0.117647	0.964286	0.869048	0.797619	0.584270	0.645838	0.496089
suspicious-document01557.txt-185	source-document03221.txt-12	translation-obfuscation	0.323039	0.236237	0.687025	0.578947	0.200000	0.060000	0.423077	0.113636	0.031579	0.919540	0.823755	0.731801	0.595506	0.894586	0.767973
suspicious-document01557.txt-186	source-document03221.txt-13	translation-obfuscation	0.371818	0.284324	0.687887	0.658537	0.120000	0.040816	0.465517	0.058824	0.019231	0.973094	0.834081	0.735426	0.569767	0.609554	0.387888
suspicious-document01560.txt-21	source-document00076.txt-1	translation-obfuscation	0.230000	0.204081	0.801533	0.850000	0.625000	0.565217	0.772727	0.454545	0.393939	0.883041	0.801170	0.801170	0.834320	0.898954	0.854514
suspicious-document01560.txt-22	source-document00076.txt-2	translation-obfuscation	0.404930	0.475226	0.853568	0.479167	0.242424	0.117647	0.315068	0.142857	0.062992	0.818640	0.629723	0.493703	0.592875	0.739376	0.759494
suspicious-document01560.txt-65	source-document00257.txt-6	translation-obfuscation	0.865385	0.906750	0.139070	0.050000	0.000000	0.000000	0.041667	0.000000	0.000000	0.252525	0.181818	0.121212	0.362205	0.000000	0.000000
suspicious-document01560.txt-66	source-document00257.txt-7	translation-obfuscation	0.312500	0.329180	NaN	0.750000	0.333333	0.000000	0.500000	0.166667	0.000000	1.000000	0.916667	0.916667	0.705882	0.866025	NaN
suspicious-document01560.txt-67	source-document00257.txt-8	translation-obfuscation	0.321429	0.458264	0.807799	0.750000	0.363636	0.300000	0.500000	0.173913	0.136364	1.000000	0.907895	0.828947	0.640884	0.871506	0.836660
suspicious-document01560.txt-56	source-document00446.txt-33	translation-obfuscation	0.964286	0.748024	0.632952	0.176471	0.000000	0.000000	0.166667	0.000000	0.000000	0.142857	0.117647	0.100840	0.218978	0.819845	NaN
suspicious-document01560.txt-57	source-document00446.txt-34	translation-obfuscation	0.187500	0.169943	1.000000	1.000000	0.800000	0.666667	1.000000	0.571429	0.428571	1.000000	1.000000	1.000000	0.961538	0.971686	0.924390
suspicious-document01560.txt-58	source-document00446.txt-35	translation-obfuscation	0.600000	0.600000	0.299275	0.400000	0.000000	0.000000	0.250000	0.000000	0.000000	0.838710	0.645161	0.645161	0.440678	0.000000	0.000000
suspicious-document01560.txt-59	source-document00446.txt-36	translation-obfuscation	0.638889	0.494924	1.000000	0.545455	0.090909	0.000000	0.500000	0.062500	0.000000	0.721311	0.688525	0.688525	0.560748	0.950702	0.866025
suspicious-document01560.txt-7	source-document00867.txt-9	translation-obfuscation	0.416406	0.410062	0.487836	0.692308	0.241379	0.107143	0.450000	0.127273	0.052632	0.918239	0.849057	0.773585	0.680473	0.990396	0.973875
suspicious-document01560.txt-8	source-document00867.txt-10	translation-obfuscation	0.437500	0.750000	0.119018	0.250000	0.000000	0.000000	0.142857	0.000000	0.000000	0.805556	0.472222	0.138889	0.493151	0.000000	0.000000
suspicious-document01560.txt-9	source-document00867.txt-11	translation-obfuscation	0.208333	0.258533	0.750709	0.774194	0.419355	0.266667	0.600000	0.250000	0.145455	0.925926	0.820106	0.788360	0.777494	0.897043	0.818633
suspicious-document01560.txt-128	source-document01102.txt-13	translation-obfuscation	0.197727	0.283885	0.959830	0.777778	0.428571	0.300000	0.583333	0.272727	0.176471	0.903509	0.807018	0.771930	0.605263	0.784860	0.655909
suspicious-document01560.txt-129	source-document01102.txt-14	translation-obfuscation	0.346875	0.349797	0.687958	0.678571	0.166667	0.068966	0.487179	0.087719	0.034483	0.941520	0.771930	0.725146	0.551136	0.593801	0.599673
suspicious-document01560.txt-125	source-document01324.txt-2	translation-obfuscation	0.663636	0.546020	0.564228	0.500000	0.066667	0.000000	0.233333	0.023810	0.000000	0.948718	0.769231	0.589744	0.384279	0.522870	0.204124
suspicious-document01560.txt-126	source-document01324.txt-3	translation-obfuscation	0.805556	0.888197	NaN	0.200000	0.000000	0.000000	0.058824	0.000000	0.000000	0.785714	0.428571	0.285714	0.175824	0.000000	0.000000
suspicious-document01560.txt-127	source-document01324.txt-4	translation-obfuscation	0.875000	0.817426	0.003919	0.117647	0.000000	0.000000	0.095238	0.000000	0.000000	0.210526	0.131579	0.105263	0.189474	0.000000	0.000000
suspicious-document01560.txt-45	source-document01563.txt-2	translation-obfuscation	0.167857	0.265032	0.909787	0.846154	0.230769	0.166667	0.687500	0.130435	0.090909	0.947368	0.894737	0.868421	0.453988	0.291261	0.294387
suspicious-document01560.txt-46	source-document01563.txt-3	translation-obfuscation	0.221500	0.177129	0.908202	0.789474	0.226415	0.115385	0.652174	0.139535	0.066667	0.904762	0.805556	0.765873	0.555102	0.373867	0.338355
suspicious-document01560.txt-102	source-document02339.txt-18	translation-obfuscation	0.013889	0.015268	1.000000	1.000000	0.888889	0.823529	1.000000	0.842105	0.736842	0.961165	0.961165	0.961165	0.980198	0.999335	1.000000
suspicious-document01560.txt-103	source-document02339.txt-19	translation-obfuscation	0.250000	0.171921	0.896403	0.750000	0.416667	0.272727	0.642857	0.277778	0.166667	0.848485	0.787879	0.757576	0.771654	0.985804	0.940540
suspicious-document01560.txt-104	source-document02339.txt-20	translation-obfuscation	0.180556	0.141884	0.546540	0.800000	0.666667	0.529412	0.666667	0.521739	0.375000	0.923729	0.822034	0.822034	0.877637	0.999270	1.000000
suspicious-document01560.txt-105	source-document02339.txt-21	translation-obfuscation	0.181818	0.216651	0.776110	0.833333	0.727273	0.600000	0.769231	0.615385	0.461538	0.900000	0.885714	0.857143	0.905109	0.997129	1.000000
suspicious-document01561.txt-32	source-document00666.txt-1	translation-obfuscation	0.895000	0.797047	0.280518	0.333333	0.062500	0.000000	0.131579	0.021739	0.000000	0.913978	0.645161	0.322581	0.286585	-0.103964	-0.218218
suspicious-document01561.txt-33	source-document00666.txt-2	translation-obfuscation	0.788462	0.922150	NaN	0.200000	0.000000	0.000000	0.045455	0.000000	0.000000	0.944444	0.666667	0.000000	0.297872	0.000000	0.000000
suspicious-document01561.txt-34	source-document00666.txt-3	translation-obfuscation	0.666667	0.764298	NaN	0.166667	0.000000	0.000000	0.125000	0.000000	0.000000	0.562500	0.328125	0.109375	0.355140	0.000000	0.000000
suspicious-document01561.txt-35	source-document00666.txt-4	translation-obfuscation	0.656250	0.412780	NaN	0.800000	0.666667	0.625000	0.347826	0.240000	0.208333	1.000000	0.938776	0.897959	0.512195	0.590849	0.688889
suspicious-document01561.txt-36	source-document00666.txt-5	translation-obfuscation	0.062500	0.250000	NaN	0.750000	0.666667	0.500000	0.600000	0.500000	0.333333	1.000000	1.000000	1.000000	0.869565	1.000000	1.000000
suspicious-document01561.txt-37	source-document00666.txt-6	translation-obfuscation	0.875000	0.711325	0.560521	0.166667	0.000000	0.000000	0.130435	0.000000	0.000000	0.226277	0.175182	0.131387	0.285714	0.999963	1.000000
suspicious-document01561.txt-38	source-document00666.txt-7	translation-obfuscation	0.590789	0.690161	0.455480	0.333333	0.000000	0.000000	0.156250	0.000000	0.000000	1.000000	0.788732	0.563380	0.370044	0.660586	0.612372
suspicious-document01561.txt-39	source-document00666.txt-8	translation-obfuscation	0.658333	0.761855	0.500787	0.111111	0.000000	0.000000	0.064516	0.000000	0.000000	0.515625	0.328125	0.187500	0.354067	0.000000	0.000000
suspicious-document01561.txt-8	source-document02452.txt-8	translation-obfuscation	0.593750	0.786799	NaN	0.250000	0.000000	0.000000	0.142857	0.000000	0.000000	0.720930	0.534884	0.395349	0.470588	0.000000	0.000000
suspicious-document01561.txt-9	source-document02452.txt-9	translation-obfuscation	0.416667	0.466667	0.613151	0.600000	0.142857	0.076923	0.428571	0.076923	0.040000	0.965909	0.829545	0.829545	0.606383	0.601018	0.475191
suspicious-document01561.txt-10	source-document02452.txt-10	translation-obfuscation	0.358333	0.389040	0.878915	0.736842	0.095238	0.000000	0.466667	0.045455	0.000000	0.944444	0.833333	0.753968	0.562044	0.815705	0.615491
suspicious-document01561.txt-11	source-document02452.txt-11	translation-obfuscation	0.323864	0.135308	0.753836	0.882353	0.555556	0.352941	0.652174	0.312500	0.176471	0.982301	0.938053	0.938053	0.546154	-0.130308	-0.044007
suspicious-document01561.txt-12	source-document02452.txt-12	translation-obfuscation	0.935000	0.775821	0.532016	0.142857	0.000000	0.000000	0.122807	0.000000	0.000000	0.306250	0.256250	0.225000	0.318290	0.918026	0.905822
suspicious-document01561.txt-29	source-document02452.txt-3	translation-obfuscation	0.279861	0.122033	0.641445	0.793103	0.529412	0.363636	0.676471	0.352941	0.214286	0.952632	0.905263	0.852632	0.733167	0.876264	0.828815
suspicious-document01561.txt-30	source-document02452.txt-4	translation-obfuscation	0.277778	0.182240	0.817778	0.772727	0.481481	0.259259	0.607143	0.333333	0.159091	0.875862	0.800000	0.786207	0.790036	0.982003	0.954916
suspicious-document01561.txt-1	source-document02481.txt-2	translation-obfuscation	1.140625	0.659003	0.189213	0.142857	0.000000	0.000000	0.130435	0.000000	0.000000	0.078313	0.060241	0.048193	0.133333	0.994192	1.000000
suspicious-document01561.txt-2	source-document02481.txt-3	translation-obfuscation	0.700000	0.817426	0.242526	0.200000	0.000000	0.000000	0.100000	0.000000	0.000000	0.764706	0.352941	0.000000	0.367347	0.000000	0.000000
suspicious-document01561.txt-3	source-document02481.txt-4	translation-obfuscation	0.700000	0.600000	0.867759	0.400000	0.000000	0.000000	0.250000	0.000000	0.000000	0.520000	0.400000	0.240000	0.536585	0.000000	0.000000
suspicious-document01561.txt-4	source-document02481.txt-5	translation-obfuscation	0.328571	0.281868	0.542849	0.600000	0.200000	0.080000	0.413793	0.106383	0.040816	0.855172	0.765517	0.655172	0.573427	0.887950	0.756682
suspicious-document01561.txt-5	source-document02481.txt-6	translation-obfuscation	0.366176	0.273278	0.513167	0.750000	0.333333	0.142857	0.571429	0.185185	0.071429	0.950000	0.783333	0.750000	0.742424	0.989237	1.000000
suspicious-document01561.txt-6	source-document02481.txt-7	translation-obfuscation	0.250000	0.422650	0.335355	0.666667	0.250000	0.000000	0.400000	0.117647	0.000000	0.970588	0.823529	0.764706	0.645161	0.990487	1.000000
suspicious-document01561.txt-7	source-document02481.txt-8	translation-obfuscation	0.590385	0.741096	0.611540	0.281250	0.088235	0.030303	0.230769	0.063830	0.021277	0.431694	0.382514	0.316940	0.369048	-0.035652	0.505669
suspicious-document01561.txt-18	source-document02481.txt-9	translation-obfuscation	1.130556	1.000000	0.517422	0.166667	0.000000	0.000000	0.032258	0.000000	0.000000	0.972222	0.861111	0.583333	0.260417	0.000000	0.000000
suspicious-document01561.txt-19	source-document02481.txt-10	translation-obfuscation	0.890000	0.925464	0.274903	0.047619	0.000000	0.000000	0.038462	0.000000	0.000000	0.208633	0.143885	0.071942	0.294118	0.000000	0.000000
suspicious-document01561.txt-20	source-document02481.txt-11	translation-obfuscation	0.709211	0.772727	0.075305	0.363636	0.000000	0.000000	0.133333	0.000000	0.000000	0.968254	0.714286	0.428571	0.391960	0.726911	0.707107
suspicious-document01561.txt-21	source-document02481.txt-12	translation-obfuscation	0.604167	0.842865	0.323661	0.133333	0.000000	0.000000	0.090909	0.000000	0.000000	0.560976	0.292683	0.195122	0.406015	0.000000	0.000000
suspicious-document01561.txt-22	source-document02481.txt-13	translation-obfuscation	0.632353	0.699624	0.128666	0.230769	0.000000	0.000000	0.107143	0.000000	0.000000	0.825000	0.475000	0.250000	0.445652	0.972987	1.000000
suspicious-document01561.txt-23	source-document02481.txt-14	translation-obfuscation	0.861538	0.528595	0.663025	1.000000	0.800000	0.500000	0.333333	0.190476	0.095238	1.000000	1.000000	1.000000	0.451613	0.992445	1.000000
suspicious-document01589.txt-111	source-document00213.txt-5	translation-obfuscation	0.232143	0.192793	0.567455	0.785714	0.500000	0.230769	0.687500	0.368421	0.142857	0.825581	0.779070	0.755814	0.790123	0.994165	1.000000
suspicious-document01589.txt-112	source-document00213.txt-6	translation-obfuscation	0.229032	0.381653	0.526827	0.892857	0.516129	0.400000	0.806452	0.363636	0.260870	0.929487	0.884615	0.858974	0.843077	0.986793	0.967170
suspicious-document01589.txt-113	source-document00213.txt-7	translation-obfuscation	0.202381	0.175548	0.651777	0.812500	0.435897	0.256410	0.666667	0.274194	0.142857	0.966507	0.866029	0.818182	0.811927	0.994250	0.951358
suspicious-document01589.txt-114	source-document00213.txt-8	translation-obfuscation	0.779412	0.577457	0.288800	0.285714	0.093023	0.068182	0.222222	0.066667	0.049180	0.339161	0.293706	0.230769	0.408163	0.759360	0.769800
suspicious-document01589.txt-10	source-document00322.txt-11	translation-obfuscation	0.509091	0.597800	0.285025	0.350000	0.043478	0.000000	0.218750	0.024390	0.000000	0.669725	0.412844	0.302752	0.450262	0.779737	0.747958
suspicious-document01589.txt-11	source-document00322.txt-12	translation-obfuscation	0.687500	0.882149	0.171409	0.190476	0.000000	0.000000	0.111111	0.000000	0.000000	0.752137	0.521368	0.350427	0.414414	0.915362	0.707107
suspicious-document01589.txt-12	source-document00322.txt-13	translation-obfuscation	0.901389	0.952327	0.304342	0.090909	0.000000	0.000000	0.032258	0.000000	0.000000	0.884615	0.461538	0.115385	0.320000	0.000000	0.000000
suspicious-document01589.txt-13	source-document00322.txt-14	translation-obfuscation	1.047222	0.946394	0.366992	0.043478	0.000000	0.000000	0.029412	0.000000	0.000000	0.314516	0.161290	0.048387	0.282353	0.000000	0.000000
suspicious-document01589.txt-14	source-document00322.txt-15	translation-obfuscation	0.778409	0.761441	0.530192	0.277778	0.000000	0.000000	0.151515	0.000000	0.000000	0.767677	0.444444	0.282828	0.427273	0.022623	0.102062
suspicious-document01589.txt-15	source-document00322.txt-16	translation-obfuscation	0.514000	0.650043	0.388644	0.318182	0.000000	0.000000	0.200000	0.000000	0.000000	0.743590	0.487179	0.350427	0.457399	0.821893	0.577350
suspicious-document01589.txt-84	source-document00322.txt-29	translation-obfuscation	0.599167	0.716317	0.279715	0.277778	0.045455	0.000000	0.116279	0.017857	0.000000	0.960784	0.647059	0.352941	0.372093	0.693853	0.583333
suspicious-document01589.txt-85	source-document00322.txt-30	translation-obfuscation	0.800000	0.878284	0.273578	0.222222	0.000000	0.000000	0.080000	0.000000	0.000000	0.909091	0.613636	0.250000	0.321678	0.000000	0.000000
suspicious-document01589.txt-86	source-document00322.txt-31	translation-obfuscation	0.541667	0.721981	0.648693	0.333333	0.071429	0.000000	0.235294	0.047619	0.000000	0.553846	0.369231	0.215385	0.500000	0.988750	1.000000
suspicious-document01589.txt-87	source-document00322.txt-32	translation-obfuscation	0.615385	0.823223	0.760290	0.222222	0.000000	0.000000	0.100000	0.000000	0.000000	0.807018	0.368421	0.157895	0.406015	0.000000	0.000000
suspicious-document01589.txt-105	source-document00776.txt-26	translation-obfuscation	0.603333	0.633766	0.246062	0.258065	0.060606	0.030303	0.166667	0.035714	0.017857	0.611399	0.404145	0.227979	0.398734	0.713518	0.710047
suspicious-document01589.txt-106	source-document01180.txt-3	translation-obfuscation	0.128049	0.036115	0.604756	0.965517	0.864865	0.783784	0.903226	0.711111	0.604167	0.974874	0.954774	0.954774	0.948148	0.967956	0.931091
suspicious-document01589.txt-107	source-document01180.txt-4	translation-obfuscation	0.312500	0.440983	NaN	0.714286	0.285714	0.000000	0.500000	0.166667	0.000000	0.838710	0.774194	0.774194	0.774194	0.972344	1.000000
suspicious-document01589.txt-108	source-document01180.txt-5	translation-obfuscation	0.201923	0.187638	0.944950	0.909091	0.583333	0.347826	0.769231	0.378378	0.195122	0.940000	0.920000	0.906667	0.859016	0.836856	0.840405
suspicious-document01589.txt-109	source-document01180.txt-6	translation-obfuscation	0.235294	0.189321	0.446254	0.857143	0.500000	0.230769	0.705882	0.280000	0.111111	0.968254	0.888889	0.857143	0.836879	0.990517	1.000000
